name,location,price,area_type,area,bhk
"Tulip Purple
3.9","4 BHK Flat in Sector 69, Gurgaon",₹2.63 Cr,Super Built-up Area,"2,400 sqft
(223 sqm)","4 BHK
(5 Baths)"
"La Vida by Tata Housing
3.6","3 BHK Flat in Sector 113, Gurgaon",₹4 Cr,Super Built-up Area,"2,691 sqft
(250 sqm)","3 BHK
(4 Baths)"
"Sobha City
3.7","3 BHK Flat in Sector 108, Gurgaon",₹3.9 Cr,Super Built-up Area,"2,003 sqft
(186 sqm)","3 BHK
(3 Baths)"
"ATS Tourmaline
4.0","3 BHK Flat in Sector 109, Gurgaon",₹2.55 Cr,Super Built-up Area,"2,150 sqft
(200 sqm)","3 BHK
(4 Baths)"
Hero Homes,"3 BHK Flat in Sector 104, Gurgaon",₹1.9 Cr,Super Built-up Area,"1,359 sqft
(126 sqm)","3 BHK
(2 Baths)"
"Indiabulls Centrum Park
3.8","3 BHK Flat in Sector 103, Gurgaon",₹1.95 Cr,Super Built-up Area,"1,900 sqft
(177 sqm)","3 BHK
(3 Baths)"
"ILD Greens
4.0","2 BHK Flat in Sector 37C, Gurgaon",₹1.15 Cr,Super Built-up Area,"1,365 sqft
(127 sqm)","2 BHK
(2 Baths)"
,,,,,
"Cosmos Express 99
3.5","4 BHK Flat in Sector 99, Gurgaon",₹2.63 Cr,Super Built-up Area,"2,550 sqft
(237 sqm)","4 BHK
(4 Baths)"
ATS Kocoon,"3 BHK Flat in Sector 109, Gurgaon",₹2.5 Cr,Super Built-up Area,"2,095 sqft
(195 sqm)","3 BHK
(4 Baths)"
ATS Kocoon,"3 BHK Flat in Sector 109, Gurgaon",₹2.25 Cr,Super Built-up Area,"1,745 sqft
(162 sqm)","3 BHK
(3 Baths)"
"ATS Tourmaline
4.0","3 BHK Flat in Sector 109, Gurgaon",₹2.75 Cr,Super Built-up Area,"2,150 sqft
(200 sqm)","3 BHK
(4 Baths)"
"Emaar MGF Emerald Floors Premier
3.7","4 BHK Flat in Sector 65, Gurgaon",₹3.53 Cr,Super Built-up Area,"1,975 sqft
(183 sqm)","4 BHK
(4 Baths)"
"Emaar MGF Emerald Floors Premier
3.7","3 BHK Flat in Sector 65, Gurgaon",₹2.95 Cr,Super Built-up Area,"1,650 sqft
(153 sqm)","3 BHK
(3 Baths)"
"Raheja Vedaanta
3.7","3 BHK Flat in Sector 108, Gurgaon",₹1.75 Cr,Carpet Area,"1,857 sqft
(173 sqm)","3 BHK
(3 Baths)"
"Emaar Imperial Gardens
3.8","3 BHK Flat in Sector 102, Gurgaon",₹2.38 Cr,Super Built-up Area,"2,025 sqft
(188 sqm)","3 BHK
(3 Baths)"
"Imperia The Esfera
3.9","3 BHK Flat in Sector 37C, Gurgaon",₹1.45 Cr,Super Built-up Area,"1,815 sqft
(169 sqm)","3 BHK
(3 Baths)"
"M3M Heights
3.7","3 BHK Flat in Sector 65, Gurgaon",₹3.48 Cr,Super Built-up Area,"1,828 sqft
(170 sqm)","3 BHK
(3 Baths)"
"GLS Arawali Homes
3.7","3 BHK Flat in Sohna, Gurgaon",₹65 Lac,Super Built-up Area,"713 sqft
(66 sqm)","3 BHK
(2 Baths)"
"Emaar Palm Gardens
4.0","3 BHK Flat in Sector 83, Gurgaon",₹2.4 Cr,Super Built-up Area,"1,900 sqft
(177 sqm)","3 BHK
(4 Baths)"
"DLF Belvedere Towers
3.8","4 BHK Flat in DLF Phase 2, Gurgaon",₹4.55 Cr,Super Built-up Area,"2,245 sqft
(209 sqm)","4 BHK
(4 Baths)"
"ILD Greens
4.0","3 BHK Flat in Sector 37C, Gurgaon",₹1.39 Cr,Super Built-up Area,"1,839 sqft
(171 sqm)","3 BHK
(3 Baths)"
Pareena Mi Casa,"2 BHK Flat in Sector 68, Gurgaon",₹1.52 Cr,Super Built-up Area,"1,245 sqft
(116 sqm)","2 BHK
(2 Baths)"
"Bestech Park View Spa Next
3.8","4 BHK Flat in Sector 67, Gurgaon",₹3.8 Cr,Super Built-up Area,"2,350 sqft
(218 sqm)","4 BHK
(4 Baths)"
"Central Park 2 Bellevue
3.8","3 BHK Flat in Sector 48, Gurgaon",₹3.5 Cr,Super Built-up Area,"2,350 sqft
(218 sqm)","3 BHK
(3 Baths)"
"Tulip Yellow
3.5","3 BHK Flat in Sector 69, Gurgaon",₹2.35 Cr,Super Built-up Area,"1,704 sqft
(158 sqm)","3 BHK
(3 Baths)"
"Emaar MGF The Palm Drive
4.0","3 BHK Flat in Sector 66, Gurgaon",₹3.85 Cr,Super Built-up Area,"1,950 sqft
(181 sqm)","3 BHK
(3 Baths)"
"Paras Dews
3.7","2 BHK Flat in Sector 106, Gurgaon",₹1.53 Cr,Super Built-up Area,"1,385 sqft
(129 sqm)","2 BHK
(2 Baths)"
Godrej Air,"4 BHK Flat in Sector 85, Gurgaon",₹3.6 Cr,Carpet Area,"2,599 sqft
(241 sqm)","4 BHK
(4 Baths)"
"Antriksh Heights
3.8","2 BHK Flat in Sector 84, Gurgaon",₹1.27 Cr,Super Built-up Area,"1,350 sqft
(125 sqm)","2 BHK
(2 Baths)"
SS Almeria,"3 BHK Flat in Sector 84, Gurgaon",₹2.85 Cr,Super Built-up Area,"2,000 sqft
(186 sqm)","3 BHK
(3 Baths)"
"SS The Coralwood
3.5","3 BHK Flat in Sector 84, Gurgaon",₹1.92 Cr,Super Built-up Area,"1,890 sqft
(176 sqm)","3 BHK
(3 Baths)"
"SS The Coralwood
3.5","3 BHK Flat in Sector 84, Gurgaon",₹1.84 Cr,Super Built-up Area,"1,750 sqft
(163 sqm)","3 BHK
(3 Baths)"
,,,,,
"SS The Coralwood
3.5","2 BHK Flat in Sector 84, Gurgaon",₹1.45 Cr,Super Built-up Area,"1,425 sqft
(132 sqm)","2 BHK
(2 Baths)"
"SS The Coralwood
3.5","2 BHK Flat in Sector 84, Gurgaon",₹1.44 Cr,Super Built-up Area,"1,425 sqft
(132 sqm)","2 BHK
(2 Baths)"
"SS The Coralwood
3.5","3 BHK Flat in Sector 84, Gurgaon",₹1.89 Cr,Super Built-up Area,"1,890 sqft
(176 sqm)","3 BHK
(3 Baths)"
"SS The Coralwood
3.5","3 BHK Flat in Sector 84, Gurgaon",₹1.9 Cr,Super Built-up Area,"1,890 sqft
(176 sqm)","3 BHK
(3 Baths)"
"Shree Vardhman Victoria
3.7","2 BHK Flat in Sector 70, Gurgaon",₹1.7 Cr,Super Built-up Area,"1,300 sqft
(121 sqm)","2 BHK
(2 Baths)"
Hero Homes,"2 BHK Flat in Sector 104, Gurgaon",₹1.65 Cr,Super Built-up Area,"1,099 sqft
(102 sqm)","2 BHK
(2 Baths)"
Godrej Meridien,"3 BHK Flat in Sector 106, Gurgaon",₹3 Cr,Carpet Area,"1,855 sqft
(172 sqm)","3 BHK
(3 Baths)"
"Shree Vardhman Victoria
3.7","3 BHK Flat in Sector 70, Gurgaon",₹2.3 Cr,Super Built-up Area,"1,950 sqft
(181 sqm)","3 BHK
(5 Baths)"
"Shree Vardhman Victoria
3.7","2 BHK Flat in Sector 70, Gurgaon",₹1.75 Cr,Super Built-up Area,"1,350 sqft
(125 sqm)","2 BHK
(2 Baths)"
"Chintels Serenity
3.5","3 BHK Flat in Sector 109, Gurgaon",₹3.55 Cr,Super Built-up Area,"2,375 sqft
(221 sqm)","3 BHK
(4 Baths)"
Hero Homes,"2 BHK Flat in Sector 104, Gurgaon",₹1.6 Cr,Super Built-up Area,"1,099 sqft
(102 sqm)","2 BHK
(2 Baths)"
Tashee Capital Gateway,"3 BHK Flat in Sector 111, Gurgaon",₹2.5 Cr,Super Built-up Area,"2,049 sqft
(190 sqm)","3 BHK
(3 Baths)"
"Ramprastha The Edge Towers
3.6","2 BHK Flat in Sector 37D, Gurgaon",₹1.15 Cr,Super Built-up Area,"1,380 sqft
(128 sqm)","2 BHK
(2 Baths)"
Godrej Air,"4 BHK Flat in Sector 85, Gurgaon",₹3.7 Cr,Super Built-up Area,"2,599 sqft
(241 sqm)","4 BHK
(4 Baths)"
"Ireo The Corridors
3.8","2 BHK Flat in Sector 67A, Gurgaon",₹2.3 Cr,Built-up Area,"1,484 sqft
(138 sqm)","2 BHK
(2 Baths)"
"AWHO Shanti Vihar
4.0","3 BHK Flat in Sector 95, Gurgaon",₹1.7 Cr,Super Built-up Area,"1,750 sqft
(163 sqm)","3 BHK
(3 Baths)"
Spaze Kalistaa,"3 BHK Flat in Sector 84, Gurgaon",₹3.25 Cr,Built-up Area,"3,193 sqft
(297 sqm)","3 BHK
(5 Baths)"
Spaze Kalistaa,"3 BHK Flat in Sector 84, Gurgaon",₹3.2 Cr,Built-up Area,"3,193 sqft
(297 sqm)","3 BHK
(5 Baths)"
Spaze Kalistaa,"4 BHK Flat in Sector 84, Gurgaon",₹4.25 Cr,Built-up Area,"4,248 sqft
(395 sqm)","4 BHK
(6 Baths)"
"TDI Ourania
4.0","3 BHK Flat in Sector 53, Gurgaon",₹3.75 Cr,Super Built-up Area,"1,980 sqft
(184 sqm)","3 BHK
(5 Baths)"
Adani Aangan,"2 BHK Flat in Sector 88A, Gurgaon",₹73.9 Lac,Super Built-up Area,"850 sqft
(79 sqm)","2 BHK
(2 Baths)"
"Tulip Violet
4.2","4 BHK Flat in Sector 69, Gurgaon",₹3.15 Cr,Super Built-up Area,"2,010 sqft
(187 sqm)","4 BHK
(4 Baths)"
Pareena Mi Casa,"3 BHK Flat in Sector 68, Gurgaon",₹1.85 Cr,Super Built-up Area,"1,450 sqft
(135 sqm)","3 BHK
(2 Baths)"
Pareena Mi Casa,"2 BHK Flat in Sector 68, Gurgaon",₹1.55 Cr,Super Built-up Area,"1,245 sqft
(116 sqm)","2 BHK
(2 Baths)"
"DLF Ridgewood Estate
3.9","3 BHK Flat in DLF Phase 4, Gurgaon",₹3.1 Cr,Super Built-up Area,"1,400 sqft
(130 sqm)","3 BHK
(3 Baths)"
,,,,,
"CHD Avenue 71
3.8","2 BHK Flat in Sector 71, Gurgaon",₹1.6 Cr,Super Built-up Area,"1,198 sqft
(111 sqm)","2 BHK
(2 Baths)"
"Ramprastha The Edge Towers
3.6","2 BHK Flat in Sector 37D, Gurgaon",₹1.2 Cr,Super Built-up Area,"1,410 sqft
(131 sqm)","2 BHK
(2 Baths)"
"Umang Monsoon Breeze
3.8","3 BHK Flat in Sector 78, Gurgaon",₹1.6 Cr,Super Built-up Area,"1,730 sqft
(161 sqm)","3 BHK
(3 Baths)"
"DLF Express Greens
3.9","4 BHK Flat in Sector 1A IMT Manesar, Gurgaon",₹1.61 Cr,Super Built-up Area,"2,230 sqft
(207 sqm)","4 BHK
(5 Baths)"
"Satya The Hermitage
3.5","3 BHK Flat in Sector 103, Gurgaon",₹1.65 Cr,Super Built-up Area,"1,991 sqft
(185 sqm)","3 BHK
(4 Baths)"
"ILD Greens
4.0","2 BHK Flat in Sector 37C, Gurgaon",₹1.19 Cr,Super Built-up Area,"1,365 sqft
(127 sqm)","2 BHK
(2 Baths)"
"Ireo Uptown
4.2","2 BHK Flat in Sector 66, Gurgaon",₹2.45 Cr,Super Built-up Area,"1,472 sqft
(137 sqm)","2 BHK
(3 Baths)"
Sheeba Apartments,"4 BHK Flat in Chakkarpur, Gurgaon",₹4.5 Cr,Built-up Area,"3,200 sqft
(297 sqm)","4 BHK
(4 Baths)"
"Suncity Essel Towers
4.3","2 BHK Flat in Sector 28, Gurgaon",₹1.97 Cr,Carpet Area,"1,150 sqft
(107 sqm)","2 BHK
(2 Baths)"
Godrej Meridien,"2 BHK Flat in Sector 106, Gurgaon",₹2.4 Cr,Super Built-up Area,"1,366 sqft
(127 sqm)","2 BHK
(2 Baths)"
"Adani M2K Oyster Grande
3.8","3 BHK Flat in Sector 102, Gurgaon",₹2.35 Cr,Super Built-up Area,"1,689 sqft
(157 sqm)","3 BHK
(3 Baths)"
Godrej Meridien,"3 BHK Flat in Sector 106, Gurgaon",₹3.16 Cr,Super Built-up Area,"2,002 sqft
(186 sqm)","3 BHK
(4 Baths)"
Godrej Meridien,"4 BHK Flat in Sector 106, Gurgaon",₹4.1 Cr,Super Built-up Area,"2,720 sqft
(253 sqm)","4 BHK
(4 Baths)"
"Ramprastha The Edge Towers
3.6","3 BHK Flat in Sector 37D, Gurgaon",₹1.57 Cr,Super Built-up Area,"1,770 sqft
(164 sqm)","3 BHK
(3 Baths)"
Tashee Capital Gateway,"3 BHK Flat in Sector 111, Gurgaon",₹2.33 Cr,Super Built-up Area,"2,102 sqft
(195 sqm)","3 BHK
(3 Baths)"
"Krisumi Waterfall Residences
3.7","2 BHK Flat in Sector 36A, Gurgaon",₹2.7 Cr,Super Built-up Area,"1,479 sqft
(137 sqm)","2 BHK
(2 Baths)"
Hero Homes,"3 BHK Flat in Sector 104, Gurgaon",₹2.54 Cr,Super Built-up Area,"1,689 sqft
(157 sqm)","3 BHK
(3 Baths)"
Hero Homes,"2 BHK Flat in Sector 104, Gurgaon",₹1.65 Cr,Super Built-up Area,"1,099 sqft
(102 sqm)","2 BHK
(2 Baths)"
"Chintels Serenity
3.5","3 BHK Flat in Sector 109, Gurgaon",₹2.85 Cr,Super Built-up Area,"2,100 sqft
(195 sqm)","3 BHK
(3 Baths)"
"ILD Greens
4.0","3 BHK Flat in Sector 37C, Gurgaon",₹2.09 Cr,Super Built-up Area,"2,782 sqft
(258 sqm)","3 BHK
(4 Baths)"
"Raheja Atharva
3.5","3 BHK Flat in Sector 109, Gurgaon",₹2.86 Cr,Super Built-up Area,"2,381 sqft
(221 sqm)","3 BHK
(4 Baths)"
"Raheja Atharva
3.5","3 BHK Flat in Sector 109, Gurgaon",₹2.78 Cr,Super Built-up Area,"2,381 sqft
(221 sqm)","3 BHK
(4 Baths)"
"Puri Emerald Bay
4.0","2 BHK Flat in Sector 104, Gurgaon",₹2.4 Cr,Super Built-up Area,"1,700 sqft
(158 sqm)","2 BHK
(3 Baths)"
Godrej Meridien,"3 BHK Flat in Sector 106, Gurgaon",₹2.93 Cr,Built-up Area,"1,855 sqft
(172 sqm)","3 BHK
(3 Baths)"
Lotus Elise,"2 BHK Flat in Sector 99, Gurgaon",₹1.82 Cr,Carpet Area,"1,450 sqft
(135 sqm)","2 BHK
(2 Baths)"
,,,,,
ATS Kocoon,"3 BHK Flat in Sector 109, Gurgaon",₹2.7 Cr,Super Built-up Area,"2,095 sqft
(195 sqm)","3 BHK
(4 Baths)"
"Indiabulls Centrum Park
3.8","3 BHK Flat in Sector 103, Gurgaon",₹2.08 Cr,Super Built-up Area,"2,000 sqft
(186 sqm)","3 BHK
(3 Baths)"
Lotus Elise,"3 BHK Flat in Sector 99, Gurgaon",₹2.35 Cr,Carpet Area,"1,875 sqft
(174 sqm)","3 BHK
(2 Baths)"
Lotus Elise,"3 BHK Flat in Sector 99, Gurgaon",₹2.6 Cr,Carpet Area,"2,075 sqft
(193 sqm)","3 BHK
(4 Baths)"
"Adani M2K Oyster Grande
3.8","3 BHK Flat in Sector 102, Gurgaon",₹2.67 Cr,Super Built-up Area,"1,689 sqft
(157 sqm)","3 BHK
(3 Baths)"
"Adani M2K Oyster Grande
3.8","3 BHK Flat in Sector 102, Gurgaon",₹3.66 Cr,Super Built-up Area,"2,579 sqft
(240 sqm)","3 BHK
(4 Baths)"
"Adani M2K Oyster Grande
3.8","4 BHK Flat in Sector 102, Gurgaon",₹4.4 Cr,Super Built-up Area,"3,198 sqft
(297 sqm)","4 BHK
(4 Baths)"
"Paras Dews
3.7","3 BHK Flat in Sector 106, Gurgaon",₹1.72 Cr,Super Built-up Area,"1,760 sqft
(164 sqm)","3 BHK
(4 Baths)"
"Paras Dews
3.7","4 BHK Flat in Sector 106, Gurgaon",₹2.12 Cr,Super Built-up Area,"2,355 sqft
(219 sqm)","4 BHK
(6 Baths)"
"Experion The Heartsong
3.9","2 BHK Flat in Sector 108, Gurgaon",₹1.5 Cr,Built-up Area,"978 sqft
(91 sqm)","2 BHK
(3 Baths)"
"M3M Woodshire
4.1","3 BHK Flat in Sector 107, Gurgaon",₹1.79 Cr,Super Built-up Area,"1,943 sqft
(181 sqm)","3 BHK
(3 Baths)"
"Paras Dews
3.7","2 BHK Flat in Sector 106, Gurgaon",₹1.57 Cr,Super Built-up Area,"1,385 sqft
(129 sqm)","2 BHK
(2 Baths)"
"Tata Gurgaon Gateway
3.6","2 BHK Flat in Sector 112, Gurgaon",₹2.5 Cr,Super Built-up Area,"1,580 sqft
(147 sqm)","2 BHK
(2 Baths)"
Godrej Meridien,"2 BHK Flat in Sector 106, Gurgaon",₹2.37 Cr,Carpet Area,"956 sqft
(89 sqm)","2 BHK
(2 Baths)"
Godrej Meridien,"3 BHK Flat in Sector 106, Gurgaon",₹3.23 Cr,Carpet Area,"1,367 sqft
(127 sqm)","3 BHK
(3 Baths)"
Godrej Meridien,"3 BHK Flat in Sector 106, Gurgaon",₹2.7 Cr,Carpet Area,"1,367 sqft
(127 sqm)","3 BHK
(3 Baths)"
Godrej Meridien,"4 BHK Flat in Sector 106, Gurgaon",₹4.33 Cr,Carpet Area,"2,026 sqft
(188 sqm)","4 BHK
(4 Baths)"
"Experion The Heartsong
3.9","3 BHK Flat in Sector 108, Gurgaon",₹2.48 Cr,Super Built-up Area,"2,003 sqft
(186 sqm)","3 BHK
(4 Baths)"
"Experion The Heartsong
3.9","4 BHK Flat in Sector 108, Gurgaon",₹4.1 Cr,Super Built-up Area,"2,779 sqft
(258 sqm)","4 BHK
(5 Baths)"
Hero Homes,"3 BHK Flat in Sector 104, Gurgaon",₹2.4 Cr,Super Built-up Area,"1,689 sqft
(157 sqm)","3 BHK
(3 Baths)"
"Ramprastha The Edge Towers
3.6","3 BHK Flat in Sector 37D, Gurgaon",₹1.58 Cr,Super Built-up Area,"1,800 sqft
(167 sqm)","3 BHK
(3 Baths)"
"Suncity Avenue 76
3.8","2 BHK Flat in Sector 76, Gurgaon",₹85.2 Lac,Carpet Area,"635 sqft
(59 sqm)","2 BHK
(2 Baths)"
"Alpha Corp GurgaonOne 84
4.0","2 BHK Flat in Sector 84, Gurgaon",₹1.45 Cr,Super Built-up Area,"1,270 sqft
(118 sqm)","2 BHK
(2 Baths)"
"Imperia The Esfera
3.9","2 BHK Flat in Sector 37C, Gurgaon",₹1.25 Cr,Super Built-up Area,"1,578 sqft
(147 sqm)","2 BHK
(3 Baths)"
"Shapoorji Pallonji Joyville Gurugram
4.0","2 BHK Flat in Sector 102, Gurgaon",₹1.94 Cr,Super Built-up Area,"1,215 sqft
(113 sqm)","2 BHK
(2 Baths)"
,,,,,
"Shapoorji Pallonji Joyville Gurugram
4.0","2 BHK Flat in Sector 102, Gurgaon",₹1.95 Cr,Super Built-up Area,"1,215 sqft
(113 sqm)","2 BHK
(2 Baths)"
"Shapoorji Pallonji Joyville Gurugram
4.0","2 BHK Flat in Sector 102, Gurgaon",₹1.5 Cr,Super Built-up Area,"915 sqft
(85 sqm)","2 BHK
(2 Baths)"
"Sobha City
3.7","4 BHK Flat in Sector 108, Gurgaon",₹4.85 Cr,Super Built-up Area,"2,343 sqft
(218 sqm)","4 BHK
(4 Baths)"
"Ireo The Corridors
3.8","2 BHK Flat in Sector 67A, Gurgaon",₹2.4 Cr,Super Built-up Area,"1,484 sqft
(138 sqm)","2 BHK
(2 Baths)"
"ILD Greens
4.0","3 BHK Flat in Sector 37C, Gurgaon",₹1.38 Cr,Super Built-up Area,"1,839 sqft
(171 sqm)","3 BHK
(3 Baths)"
Millenium apartment,"4 BHK Flat in Sector 47, Gurgaon",₹2.7 Cr,Super Built-up Area,"2,370 sqft
(220 sqm)","4 BHK
(4 Baths)"
Godrej Meridien,"3 BHK Flat in Sector 106, Gurgaon",₹2.85 Cr,Super Built-up Area,"1,855 sqft
(172 sqm)","3 BHK
(3 Baths)"
"The Close North
3.8","3 BHK Flat in Nirvana Country, Gurgaon",₹3.4 Cr,Super Built-up Area,"1,997 sqft
(186 sqm)","3 BHK
(3 Baths)"
"Emaar Gurgaon Greens
4.1","3 BHK Flat in Sector 102, Gurgaon",₹1.9 Cr,Super Built-up Area,"1,650 sqft
(153 sqm)","3 BHK
(3 Baths)"
"TDI Ourania
4.0","3 BHK Flat in Sector 53, Gurgaon",₹4.1 Cr,Super Built-up Area,"2,215 sqft
(206 sqm)","3 BHK
(3 Baths)"
"Emaar Gurgaon Greens
4.1","3 BHK Flat in Sector 102, Gurgaon",₹1.98 Cr,Super Built-up Area,"1,650 sqft
(153 sqm)","3 BHK
(3 Baths)"
"Apex Our Homes
4.0","2 BHK Flat in Sector 37C, Gurgaon",₹60 Lac,Super Built-up Area,"925 sqft
(86 sqm)","2 BHK
(2 Baths)"
"M3M Woodshire
4.1","2 BHK Flat in Sector 107, Gurgaon",₹1.24 Cr,Super Built-up Area,"1,366 sqft
(127 sqm)","2 BHK
(2 Baths)"
"DLF The Skycourt
4.0","3 BHK Flat in Sector 86, Gurgaon",₹2.3 Cr,Super Built-up Area,"1,929 sqft
(179 sqm)","3 BHK
(3 Baths)"
"Paras Irene
3.9","3 BHK Flat in Sector 70A, Gurgaon",₹2.5 Cr,Super Built-up Area,"1,830 sqft
(170 sqm)","3 BHK
(3 Baths)"
"Shree Vardhman Flora
3.6","3 BHK Flat in Sector 90, Gurgaon",₹1.68 Cr,Super Built-up Area,"1,950 sqft
(181 sqm)","3 BHK
(4 Baths)"
"Green Court
3.5","2 BHK Flat in Sector 90, Gurgaon",₹72 Lac,Super Built-up Area,"700 sqft
(65 sqm)","2 BHK
(1 Bath)"
"Shree Vardhman Flora
3.6","2 BHK Flat in Sector 90, Gurgaon",₹1.25 Cr,Super Built-up Area,"1,352 sqft
(126 sqm)","2 BHK
(2 Baths)"
Pyramid Elite,"2 BHK Flat in Sector 86, Gurgaon",₹67 Lac,Carpet Area,"581 sqft
(54 sqm)","2 BHK
(2 Baths)"
"Green Court
3.5","2 BHK Flat in Sector 90, Gurgaon",₹72 Lac,Carpet Area,"700 sqft
(65 sqm)","2 BHK
(2 Baths)"
"Green Court
3.5","2 BHK Flat in Sector 90, Gurgaon",₹74 Lac,Carpet Area,"750 sqft
(70 sqm)","2 BHK
(2 Baths)"
"GLS Avenue 51
3.8","3 BHK Flat in Sector 92, Gurgaon",₹74 Lac,Carpet Area,"641 sqft
(60 sqm)","3 BHK
(3 Baths)"
"Signature Global Orchard Avenue 2
3.4","2 BHK Flat in Sector 93, Gurgaon",₹70 Lac,Carpet Area,"603 sqft
(56 sqm)","2 BHK
(2 Baths)"
"Green Court
3.5","2 BHK Flat in Sector 90, Gurgaon",₹66.5 Lac,Super Built-up Area,"626 sqft
(58 sqm)","2 BHK
(2 Baths)"
Vatika Seven Elements,"3 BHK Flat in Sector 89 A, Gurgaon",₹2.25 Cr,Super Built-up Area,"2,090 sqft
(194 sqm)","3 BHK
(4 Baths)"
,,,,,
"Green Court
3.5","2 BHK Flat in Sector 90, Gurgaon",₹72 Lac,Super Built-up Area,"626 sqft
(58 sqm)","2 BHK
(2 Baths)"
"Tulip Yellow
3.5","3 BHK Flat in Sector 69, Gurgaon",₹2.4 Cr,Super Built-up Area,"1,704 sqft
(158 sqm)","3 BHK
(3 Baths)"
Pareena Mi Casa,"3 BHK Flat in Sector 68, Gurgaon",₹2.6 Cr,Super Built-up Area,"1,999 sqft
(186 sqm)","3 BHK
(3 Baths)"
"Central Park Flower Valley Cerise Floors
3.5","3 BHK Flat in Sector-33 Sohna, Gurgaon",₹1.85 Cr,Built-up Area,"1,210 sqft
(112 sqm)","3 BHK
(3 Baths)"
Central Park Flower Valley Flamingo Floors,"2 BHK Flat in Sector-33 Sohna, Gurgaon",₹1.5 Cr,Built-up Area,"1,089 sqft
(101 sqm)","2 BHK
(2 Baths)"
Signature The Serenas,"2 BHK Flat in Sohna, Gurgaon",₹69 Lac,Carpet Area,"702 sqft
(65 sqm)","2 BHK
(2 Baths)"
Sare Homes,"3 BHK Flat in Sector 92, Gurgaon",₹1.55 Cr,Super Built-up Area,"1,523 sqft
(141 sqm)","3 BHK
(3 Baths)"
"ATS Triumph
3.7","3 BHK Flat in Sector 104, Gurgaon",₹2.9 Cr,Super Built-up Area,"2,290 sqft
(213 sqm)","3 BHK
(3 Baths)"
"Smart World Orchard
3.7","3 BHK Flat in Sector 61, Gurgaon",₹2.3 Cr,Super Built-up Area,"1,627 sqft
(151 sqm)","3 BHK
(3 Baths)"
Vipul Orchid Gardens,"3 BHK Flat in Suncity, Gurgaon",₹4.15 Cr,Super Built-up Area,"1,836 sqft
(171 sqm)","3 BHK
(4 Baths)"
"Tata Gurgaon Gateway
3.6","2 BHK Flat in Sector 112, Gurgaon",₹2.52 Cr,Super Built-up Area,"1,580 sqft
(147 sqm)","2 BHK
(2 Baths)"
"Tulip Lemon
3.8","2 BHK Flat in Sector 69, Gurgaon",₹82 Lac,Carpet Area,"482 sqft
(45 sqm)","2 BHK
(1 Bath)"
"Vatika Lifestyle Homes
3.7","3 BHK Flat in Sector 83, Gurgaon",₹1.82 Cr,Super Built-up Area,"1,755 sqft
(163 sqm)","3 BHK
(3 Baths)"
Vigyan vihar,"4 BHK Flat in Sector 56, Gurgaon",₹2.59 Cr,Super Built-up Area,"1,651 sqft
(153 sqm)","4 BHK
(3 Baths)"
"Emaar Palm Gardens
4.0","3 BHK Flat in Sector 83, Gurgaon",₹2.7 Cr,Super Built-up Area,"1,900 sqft
(177 sqm)","3 BHK
(4 Baths)"
Signature Global Park 4,"3 BHK Flat in Sector 36 Sohna, Gurgaon",₹1.05 Cr,Super Built-up Area,"1,120 sqft
(104 sqm)","3 BHK
(2 Baths)"
"AIPL The Peaceful Homes
3.8","2 BHK Flat in Sector 70A, Gurgaon",₹2.3 Cr,Super Built-up Area,"1,565 sqft
(145 sqm)","2 BHK
(2 Baths)"
AIPL Zen Residences,"3 BHK Flat in Sector 70A, Gurgaon",₹2.88 Cr,Super Built-up Area,"1,703 sqft
(158 sqm)","3 BHK
(3 Baths)"
AIPL Zen Residences,"3 BHK Flat in Sector 70A, Gurgaon",₹2.85 Cr,Super Built-up Area,"1,655 sqft
(154 sqm)","3 BHK
(3 Baths)"
"La Vida by Tata Housing
3.6","3 BHK Flat in Sector 113, Gurgaon",₹3.25 Cr,Carpet Area,"1,579 sqft
(147 sqm)","3 BHK
(3 Baths)"
"Paras Irene
3.9","4 BHK Flat in Sector 70A, Gurgaon",₹4.25 Cr,Super Built-up Area,"2,525 sqft
(235 sqm)","4 BHK
(5 Baths)"
"Paras Irene
3.9","3 BHK Flat in Sector 70A, Gurgaon",₹2.8 Cr,Super Built-up Area,"1,830 sqft
(170 sqm)","3 BHK
(3 Baths)"
"Paras Irene
3.9","3 BHK Flat in Sector 70A, Gurgaon",₹3.1 Cr,Super Built-up Area,"2,150 sqft
(200 sqm)","3 BHK
(4 Baths)"
"AIPL The Peaceful Homes
3.8","3 BHK Flat in Sector 70A, Gurgaon",₹3.55 Cr,Super Built-up Area,"2,150 sqft
(200 sqm)","3 BHK
(3 Baths)"
AIPL Zen Residences,"3 BHK Flat in Sector 70A, Gurgaon",₹2.9 Cr,Super Built-up Area,"1,655 sqft
(154 sqm)","3 BHK
(3 Baths)"
,,,,,
AIPL Zen Residences,"2 BHK Flat in Sector 70A, Gurgaon",₹2.2 Cr,Super Built-up Area,"1,262 sqft
(117 sqm)","2 BHK
(2 Baths)"
Greenopolis,"3 BHK Flat in Sector 89, Gurgaon",₹1.65 Cr,Super Built-up Area,"1,957 sqft
(182 sqm)","3 BHK
(3 Baths)"
Pareena Mi Casa,"3 BHK Flat in Sector 68, Gurgaon",₹2.49 Cr,Super Built-up Area,"1,999 sqft
(186 sqm)","3 BHK
(4 Baths)"
